id	label	sentence1	sentence2
22043	1	最近有关闭借呗是真的吗	借呗是否将关闭
22044	0	我的借呗，花呗都用不了	我***的花呗怎么不能用借呗
22045	0	怎么开不了花呗	花呗安全初始失败是什么
22046	1	原来借呗的额度为什么没了	为什么我的借呗显示暂无额度
22047	1	为什么我的花呗自动调整了就从***降到***了	花呗怎么给我降到***去了
22048	0	为什么这期花呗不能分期	我买手机为啥不能用花呗分期了
22049	1	为什么我花呗无法分期付款	为什么我的花呗不能分期还款了？急急急急
22050	0	跟换了电话借呗借不了	电话号码换了，借呗额度有影响吗
22051	1	借呗到期会不会自动还款吗	蚂蚁借呗他自己会自动扣款吗
22052	0	能让我的花呗开通吗	我的花呗逾期现在怎么开通
22053	1	我在花呗里花的钱怎么还款	蚂蚁花呗消费后怎么还款
22054	0	今天我用了花呗，怎么时候还款	是不是无论什么时候用花呗都是***号还款
22055	1	借呗***个月还上还是每个月都还点	蚂蚁借呗分***期，是每个月还款的，还是一次性
22056	0	为什么绑定了银行卡不能用花呗	为什么点花呗的时候一直说绑定银行卡
22057	0	我的支付宝添加的是我交通银行信用卡，怎么会用了花呗里的钱	可以用交通银行信用卡还花呗吗
22058	1	借呗安全有保障吗	使用借呗是否安全
22059	0	借呗好久没还	没还完借呗还能审核开通么
22060	0	我的借呗为什么是***个跟***个月的	借***个月不是先每个月交利息，到第***个月再全部还一万块
22061	0	怎么把花呗的款补上	花呗怎么领饲料
22062	0	花呗里借了钱可以晚点还吗	蚂蚁借呗可以晚两天还款吗
22063	1	我的花呗用不了，可以帮忙处理嘛	我的花呗为什么用不了了，在使用了大约***元后
22064	0	花呗收款，我有什么好处	花呗支付有啥好处
22065	0	花呗还了***，为什么只有***多的账单	为什么我的花呗有逾期都还了，现在还不能用
22066	0	花呗扣费比例	花呗手续费多少
22067	0	网商贷…不是借呗得	把网商贷改为蚂蚁借呗
22068	0	花呗用了随时可以还吗	花呗还款可以领饲料吗
22069	0	蚂蚁借呗的额度能不能降低	能不能降低，借呗额度
22070	0	为什么花呗里把我绑定咔里的钱扣了	我的花呗账单是五百多为什么扣了我九百多？
22071	0	我没有开通花呗，但我找花呗支付了要怎样还款	我沒有开通花呗怎么还款
22072	0	本月账单花呗支付金额为***，为什么一月份花呗账单还款金额为***	为什么我的花呗有***多元的还款？，请回答
22073	0	借呗身份信息完善	花呗提示完善身份信息
22074	0	我之前手机绑定的支付宝账户，用的花呗，现在手机号码已经不用了，就是我手机号码，现在解绑可以解吗	个人申请的支付宝证号可以申请开通花呗和信用卡收款码的
22075	0	花呗还了一半，还要还一半，该怎么还	花呗可以还一半ma
22076	1	我晚两天还花呗可以吗	可以预期还花呗么
22077	0	借呗延期一个月	借呗逾期能过一星期还吗
22078	1	我找不到花贝	我找不到花呗，怎么办
22079	0	花呗passo租手机	花呗pass哪个城市可以租手机
22080	0	确认收货后花呗没有实时更新	花呗分期已经确认收货后 退款金额
22081	1	啥时候能可以开通花呗	大约使用多久支付宝可以开通花呗
22082	0	十一花呗返现	花呗返现啥时候返
22083	1	借呗的期限能更改吗	我的借呗还款日能不能更改
22084	0	网商贷跟蚂蚁借呗是一种么	网商贷和借呗互斥吗
22085	0	为什么我用花呗支付缴费花呗红包没有自动抵扣	花呗付话费为什么红包不能抵扣
22086	0	有一个花呗消费的记录没有	我的花呗逾期几年了，还没消除负面记录
22087	1	有借呗却借不了	借呗'怎么借不了钱
22088	1	借呗多长时间评估一下额度	蚂蚁借呗多久评估一场
22089	0	借呗修改额度怎么恢复	借呗什么时候可以恢复额度
22090	0	淘宝怎么用支付宝的花呗	淘宝花呗支付宝花呗
22091	0	我的花呗是另外一个号码绑定了但是我忘记以前的号码了怎么办	一个支付宝绑定的手机号丢了，密码忘记了，怎么还借呗
22092	0	还款以后能关闭花呗么	我还款成功了，可以关闭花呗吗
22093	0	花呗能预期还	花呗逾期停用了还清之后还能用吗
22094	1	一直开通不了花呗借呗	借呗，花呗都开通不了
22095	1	我是商家想申请一个收款码，能供客户使用花呗的	我店想弄一个花呗的收钱码
22096	0	花呗最低还款可	花呗没有最低还款了吗
22097	1	花呗积分怎么兑换提现免费额度	花呗兑换免费体现额度
22098	0	怎样可以开通花呗	是不是只有大陆身份证才可以申请花呗
22099	1	借呗借还款日	调整借呗还款期
22100	1	我需要短期的借呗	借呗如何分短期
22101	0	就是蚂蚁借呗是不是第一个月利息较高	借呗的利息怎么算的
22102	0	花呗账单怎么是错误的	我的花呗怎么出现以前的一笔账单
22103	0	可以帮我开通借呗不	借呗不能开通
22104	0	怎么样可以快速提升借呗额度	蚂蚁借呗可以提升吗
22105	0	我怎么用花呗买东西不能买	我想知道花呗为什么用不了
22106	0	花呗最低额度不是还了么	花呗的最低还款怎么计算
22107	0	我的 借呗 在哪儿	借呗的qq
22108	0	网易考拉海购的花呗是要***月份还完吗	为什么网易考拉海购用花呗直接出账了
22109	0	提前还清后花呗可以继续借吗	怎么样可以全部还清花呗
22110	0	花呗分能不能换芝麻信用分	开通花呗会降低芝麻信用吗
22111	1	为什么退款回花呗了，还显示要我还款	花呗已经提示退款成功，可为什么还是显示帐单
22112	0	借呗逾期一天影响信用有补救措施吗	我的借呗逾期了一天会不会有影响
22113	1	我用花呗在美团定了机票	***月底在美团买的高铁票
22114	1	问什么蚂蚁借呗只能借***个月	为什么现在借呗最多只能借六个月了
22115	0	花呗逾期了。被冻结了	我花呗显示有逾期
22116	0	何时可以使用蚂蚁借呗	怎样才可以继续使用借呗
22117	0	花呗的还款路径	花呗分期怎么还款
22118	1	为什么借呗的一段时间，不用就自己消失了	为什么我的借呗会消失
22119	0	手机号码换了蚂蚁借呗换不了钱	花呗绑定在令一个手机号了，换了号码现在用不了
22120	0	我借蚂蚁借呗怎么没有长期的	这么开通蚂蚁借呗
22121	0	申请开通蚂蚁借呗绿色守护	怎么样主动去申请蚂蚁借呗
22122	0	密付，可以使用花呗吗	密付支付花呗吗
22123	1	我想调支付宝借呗额度	自己借呗调低额度了想调回来怎么调
22124	1	如何成为符合资格的花呗商家	怎么可以成为花呗商家
22125	0	第一次使用花呗，退了款就不用还花呗了吧，我想用银行卡付款	如果我在淘宝使用了花呗，但支付宝无法开通，是不用还款了吗
22126	1	帮我把花呗转移到这个号	能不能从另外一个支付宝把花呗移到这个支付宝上面
22127	0	借呗额度自己如何降低额度	我想把借呗额度降为***
22128	0	退款在我的花呗里	花呗购买的退款在哪里
22129	0	为什么我的花呗不能用？额度够的	花呗为什么没用了
22130	0	花呗可以玩游戏吗怎样冲值，怎样冲到微信里面去	还花呗可以用微信零钱还吗
22131	0	花呗可以重新绑定支付宝账号吗	第二个注册的支付宝账号有没有花呗
22132	0	我为嘛没有借呗	为什么我的蚂蚁借呗突然没有信用额度
22133	1	信用卡.花呗服务费啥意思	信用卡和花呗服务费是怎么回事
22134	1	花呗的还款时间可以更改嘛	我的花呗还款日可以修改吗
22135	0	支付宝用多少额度才能开通花呗	我要是开通花呗额度能是多少
22136	1	我这个月还完花呗了，怎么还要还	花呗钱我还了，怎么又出来了让我还
22137	1	能延迟花呗的还款日期吗	花呗可以延迟在还吗
22138	0	借呗今天还款日第二天还款可以吗	明天才开支，但借呗今天还款日
22139	0	怎么进行借呗信用负面记录申诉	借呗已还款负面记录怎么消除
22140	0	什么样条件可以开通借呗	怎么了解自己有没有开通蚂蚁借呗的条件
22141	1	我想花呗取消分期怎么操作	可以取消花呗分期不
22142	1	怎样改花呗绑定银行卡	花呗 绑定的卡 怎么更换
22143	0	收款怎么开通花呗付款	开通蚂蚁花呗视频
22144	0	别人可以扫码用花呗支付 为什么我不能扫码用花呗支付	为什么我店铺买单用不了花呗
22145	0	如何变更花呗短信提醒	花呗怎么不短信提醒
22146	0	为什么开通了蚂蚁支付还是不能用花呗收款	信用卡和花呗不能收款
22147	1	蚂蚁借呗不能超过几次	蚂蚁借呗有规定次数吗
22148	1	怎么不能花呗充话费呀	怎么花呗交不上电话费了
22149	0	花呗能自动扣款，还款吗	我花呗买了什么东西老是自动扣款
22150	1	借呗最快到账时间	在借呗借钱什么时候到
22151	1	为什么我这个不可以蚂蚁借呗	我的借呗为什么不可以开通
22152	0	花呗双十一临时额度 可以分期还款吗	蚂蚁花呗的临时额度能分期么
22153	0	直接点击借呗，然后借款两万，分十二月还，显示的利息为一千三百多，具体的还款日没看	借两万分***个月等额等息每个月还多少
22154	1	借呗没收到放款	我借呗款还没到账
22155	0	不过支付后 我并未还款花呗	我的花呗退款为什么查不到退到哪里去了
22156	1	我用的花呗付的款，然后这单我退了！为什么出现了还款金额	退回了花呗，那为什么这个还款额度里边还包括此项目
22157	0	借呗还款是在银行卡上扣，还是余额宝扣	我的借呗还款为什么还不从余额宝扣除
22158	0	哪些消费能用花呗	哪些商铺能使用花呗
22159	0	我有花呗的账号不用了，能在新账号开通吗	我想分期购，能帮我开通花呗吗
22160	0	花呗多少提升一次额度的	调查花呗额度
22161	1	我是用新号码的 但是提示我用之前的号码来用花呗	我换了手机号，想用花呗，为什么提示的登陆以前的手机号
22162	0	花呗还款手机号码更换	手机号换了，另外一个号码蚂蚁花呗用不了
22163	0	怎么选择蚂蚁花呗支付	怎么还款蚂蚁花呗
22164	0	为什么我总是支付宝消费怎么还没有蚂蚁借呗	借呗怎么我没有额度了
22165	0	我想提升花呗额度买保险，哪里有提额任务	提升花呗额度
22166	0	花呗还款是用支付宝余额还是什么	花呗可用余额用了需要还钱吗
22167	0	花呗使用详情	花呗可使用的范围
22168	0	可以滴滴打车可以用花呗吗	滴滴打车，可以使用花花呗吗
22169	0	蚂蚁借呗 免息券怎么领	借呗免息券 没有了吗
22170	0	借呗提现后没额度了	怎么中断了我的借呗提现
22171	1	花呗要确认收货了才算是吗	用花呗付款要收货后才算借对吗
22172	0	花呗可在加油站加油吗	蚂蚁花呗可以去中国石油加油吗
22173	0	蚂蚁借呗从借了就算利息吗	借呗逾期利息怎么计算
22174	1	我的花呗金额被冻结什么原因	为什么我的花呗被冻结
22175	0	花呗可以当天还又当天借吗	我用别的花呗，还我的借呗行吗
22176	1	为什么借呗的借多久只有***个月	为什么借呗只能六个月分期了
22177	1	苹果支付绑定花呗	花呗怎么绑定苹果
22178	1	别人代付为什么不能用花呗	为什么我的花呗不能代付
22179	0	交电费花呗怎么不能用	电费水费现在蚂蚁花呗怎么不能交费了
22180	1	借呗还得刷脸	开通借呗要刷脸吗
22181	1	花呗分期之后一次性还完还会算利息	提前还清花呗，分期利息会减去吗
22182	0	花呗个人信息如何更改	花呗学历信息能更改吗
22183	1	借呗最多分几期	借呗分期最高
22184	1	为什么花呗扣款了，但是网站上没显示支付成功	花呗已付款，订单却显示未付款，是怎么回事
22185	1	蚂蚁花呗最迟什么时候还款	花呗还款最晚不超过还款日的什么时候
22186	1	我怎么查我这个花呗交易之后买了什么东西	这是我上次买了什么东西用的花呗
22187	1	我的借呗已经还了，怎么还在问了	我还上借呗了，怎么显示还有欠款
22188	0	我现在有特殊情况，花呗能找他人代还吗	我还能领花呗吗
22189	0	花呗还款是每月都是固定的吗	蚂蚁花呗每月几号还款
22190	0	花呗付款首选	设置首选不是花呗，但每次付款都是花呗，你们是流氓
22191	1	我一直在用支付宝、信用都很好、为什么没有借呗	我什么还没有借呗
22192	0	借呗需要多少信用才能借钱	信用达到多少会恢复借呗额度
22193	0	这个月底还。我现在可以继续使用花呗吗	我不可以用花呗吗
22194	1	今天还借呗分期 怎么没扣款 在哪里还款	蚂蚁借呗还款日按期还款没扣
22195	0	购物津贴支持蚂蚁花呗付款	用花呗支付的商品 可以用购物津贴吗
22196	0	***年***月花呗返现***	上月的花呗返现
22197	0	花呗为什么只能在一个账号上使用	登录其他账号使用花呗
22198	0	花呗，网页支付宝如何还款	用花呗购物，退款的话，钱退到花呗还是支付宝
22199	0	使用花呗会影响个人信用吗	蚂蚁花呗逾期一天影响信用吗
22200	0	我用花呗付钱以后取消订单，订单已取消，花呗怎么还没有收到退款	退款的花呗没有收到是什么情况
22201	0	借到一半突然不想借呗了，怎么取消交易	刚刚还款给借呗，怎么取消订单
22202	0	借呗怎么看历史记录的	借呗还款时间怎么查看
22203	1	为什么一年了我的花呗一直没有提升额度	我花呗额度一直在*** 为啥没加陪
22204	0	花呗提额怎么 扣我钱	花呗扣了我的钱，为什么没有扣款记录
22205	0	蚂蚁借呗九号是自动扣款还是自己可以还	借呗绑定的工行卡可以自动扣款吗
22206	0	花呗不可以用密码开通吗	花呗可以用银行卡开通吗
22207	0	为什么花呗只给我零时额度	用了花呗临时额度 临时额度到期了怎么办
22208	1	我怎么不可以用花呗了	我花呗怎么用不了
22209	1	申请了一次借呗，第二怎么申请不了	申请借呗未通过怎么办
22210	0	蚂蚁借呗按期还款如还款金额不足会怎么样	借呗为什么当天还款不能选择按期还款
22211	1	在借呗还款的时候卡了，银行卡上的钱已经转出去，但借呗显示没还款	借呗已经还清了，为何显示没有还清
22212	1	花呗抽天猫券放哪了	花呗抽了***元天猫抵用券到哪去了
22213	0	成为花呗商家的好处	花呗用的多了有什么好处
22214	0	为什么淘宝可以使用花呗，支付宝不可以	淘宝上可以用花呗，怎么支付宝上无法使用
22215	0	借呗是根据花呗还钱的吗	我还差花呗里钱吗
22216	0	我可以恢复使用蚂蚁花呗吗	需要评估多久才能恢复花呗使用
22217	0	钱是从银行卡里付出，怎么会退到花呗里面	我是银行卡付款的，为什么退到花呗，我该怎么取出
22218	0	网商贷关闭了！借呗何时能打开	请帮忙关闭网商贷，申请开通借呗
22219	0	花呗额度可以提升吗	花呗哪里可以得到临时额度
22220	0	我的花呗全额还款了，但是它从我的余额宝里面扣除的，六十几块，怎么不能退回	这笔钱我的余额宝直接显示扣款，花呗也显示扣款，这是怎么回事
22221	0	网商贷跟借呗是一样的功能吗	蚂蚁借呗和网商银行是一个吗
22222	0	我花呗为什么不用用了	为什么我花呗不能使用
22223	0	我还了花呗，到时候花呗有退款，钱是去哪里的	我这个是用花呗支付的退款，以后钱返到哪儿
22224	0	把邀请花呗还款取消	我想取消花呗还款
22225	0	我还了花呗怎么还显示欠钱	花呗还款了怎么没显示
22226	0	花呗分期后可以提前还款吗	没有确认收货花呗可以提前还款吗
22227	1	花呗每天消费限额吗	用花呗有限额吗
22228	1	借呗每月等额度还款是什么意思	蚂蚁借呗每月等还
22229	0	我申请花呗收钱	花呗收钱怎么收大额度的
22230	0	我的花呗密码搞忘了怎么办	花呗登陆账号忘了，怎么办
22231	1	没看到钱退我的花呗	花呗退款去向 没找到
22232	0	花呗关闭，怎么还款	花呗自动还款是怎样的
22233	0	为什么单车钱退回花呗 花呗没有减欠款	花呗欠款我已经还完了，系统也提示了，为什么花呗还有欠款没还
22234	0	上次双十一它说我抽到了花呗分期免分期费，是在哪里查看到的	花呗我之前抽到过一张十二期免息分期的
22235	1	我是商铺 需要开通花呗收钱吗	开通花呗收款吗
22236	0	为什么支付宝有花呗 淘宝没显示有	支付宝花呗安全验证没有通过是什么原因
22237	1	怎么样开痛花呗	开花呗在那开
22238	0	我们花呗什么时候能开通	我什么时候能正常使用花呗
22239	1	我的花呗红包无端端就不见了	花呗的红包查不到退那了
22240	0	花呗最多可以负款多少	我现在花呗最好可以透支多少
22241	0	如果话费没进来，钱会退回花呗里吗	花呗交错话费能退回吗
22242	0	我的借呗被我填行成一个月还清。我现在想分期可不可以	借呗能分一期还清不
22243	1	花呗逾期对以后借款有影响么	花呗逾期一天影响信用记录吗
22244	0	我的花呗没有逾期为什么被冻了	逾期什么时候花呗才能再次开通，我第一次用，没注意才逾期的
22245	0	如何更改借呗的还款期数	借呗还款可以修改吗
22246	0	提前还款不能分期吗	分期了能提前还款吗
22247	0	借呗额度没有了，如何恢复	为啥没有借呗信用额度
22248	0	我要，上次一个人给我退的款，退到花呗里面怎么没有收到了	我是花呗付款的，货没收到退还给商家了，我的款以退出，钱在哪里能查收到
22249	0	我要退还花呗的费用怎么退款?从那退	退回到下月的钱会抵扣花呗费用么
22250	1	借呗的额度和花呗是共享的吗	借呗和花呗的额度不是通用的吗
22251	1	我用银行卡付款了扣了钱，怎么花呗还有	为何我用银行卡付款了 花呗还要我还款
22252	0	花呗没有吗	我没有使花呗
22253	0	花呗会逾期一天还款	我的花呗的最低还款是什么
22254	0	借呗当天过了***还行吗	借呗只要在还款日当天***点前还款就可以了吗
22255	1	我的借呗忘还了，逾期一天才还，有什么影响不	借呗逾期一个礼拜有多大的影响
22256	1	星期二在借呗借了钱，***天时间。什么时候还	蚂蚁借呗当月借款什么时候还
22257	0	如何用借呗中的免息券	蚂蚁借呗使用免息券
22258	0	花呗逾期还款后什么时候能开通	什么时候开通花呗给我
22259	0	为什么新换了手机号之后支付宝就没有蚂蚁借呗了，信用分显示是***以上	我支付宝换了一个手机号为什么借呗就没有额度了
22260	0	花呗***，淘宝单价***怎么用	淘宝上怎样使用花呗
22261	0	为什么支付宝里有花呗额度，淘宝缺没有	花呗有额度，为什么不能用花呗
22262	0	商户花呗分期	举报花呗分期商家
22263	1	新注册账号没有花呗	新号没有蚂蚁花呗额度
22264	0	文易显示极速退款花呗了，为什么花呗金额没变	花呗退款了为什么还款额没有变，你们怎么可以这样
22265	0	一天能用几次花呗	花呗每个月能提额几次
22266	0	为什么借呗家装申请没通过 怎么办	什么是借呗家装
22267	0	为什么花呗调降	为什么我的花呗用超了
22268	1	我重新申请花呗	如何能重新启动花呗
22269	0	如果银行卡挂失了，花呗还可以在里面扣钱吗	花呗自动扣款还能退回银行卡里吗
22270	0	花呗里的钱怎么付款	花呗里边的钱，我存进去***元钱，怎么提出来
22271	0	分期付款不用花呗可以吗	花呗分期利率是年利率吗
22272	0	怎么设置花呗自动还款的银行卡	花呗还款多余最低还款为什么还会自动扣
22273	0	能把我借呗提额度吗	借呗赶紧升额度吧
22274	0	我的支付宝账户的蚂蚁借呗 可不可以转给我的另一个账号上	蚂蚁借呗借的钱可以转到银行卡不
22275	0	蚂蚁借呗放款成功会有短信提醒吗	借呗自动还款会有短信提示吗
22276	1	点击花呗显示叫我以前的号码登录再使用花呗是什么意思	我点击花呗，显示我之前的手机号怎么办
22277	1	借呗还款日是几天	借呗，***号借，几号还
22278	0	花呗怎么只有***的可用度	为什么我的花呗可用度只有***
22279	0	我要还花呗款怎么也还不了钱，不会还钱	我开通了蚂蚁花呗 但是要开通粤宝自动还款
22280	0	花呗允许读取联系人 怎么还不行	花呗怎么读取手机联系人名单
22281	1	借呗提醒交易有风险	使用借呗有风险
22282	1	我不想用花呗付款能改吗	花呗买的东西可以改付款方法吗
22283	1	还款花呗，余额超限是什么意思	借呗用余额还款超限了怎么办
22284	0	怎么用花呗里的退款	购物没用花呗，怎么退款退到花呗
22285	1	借呗如果添加在信用足迹	花呗提前 信用足迹
22286	1	借呗还款红包怎么不能用	我有一个借呗还款红包为什么用不了
22287	1	我的蚂蚁花呗每天只能消费***	为什么我的花呗一次只能最多消费***
22288	1	我的蚂蚁借呗逾期了	蚂蚁借呗逾期还会怎样
22289	1	借呗能否提前一天还款不	我如果只使用俩天，可以用借呗提前还款吗
22290	1	我借呗逾期一天有什么影响吗	借呗逾期一天会不会很严重
22291	0	***月***号买的火车票扣了余额宝和花呗里面的钱，退票后又只退了花呗的钱	我用花呗买的火车票后来退票了
22292	1	花呗分期付款应该怎么操作	怎么花呗分期
22293	1	蚂蚁借呗，可以开通吗	可以强开借呗吗
22294	1	花呗不能分期，没有分期的选项	分期花呗为什么不行
22295	1	为什么花呗最近不能用***彩票	花呗怎么不能买彩票了阿
22296	0	花呗分期可以还一半的吗	花呗可以卖别的吗
22297	1	支付宝花呗可以分期几次	花呗分期可以分几笔
22298	0	花呗补充信息	花呗那里补充质料
22299	1	说暂时无法开通花呗	我开通不了花呗
22300	1	我有十三星，能不能开通借呗	能试试我的借呗可以开通吗
22301	0	蚂蚁借呗开始能借多少钱	蚂蚁借呗做多可以借多少
22302	0	花呗用不了	额度够的，店铺也能用花呗
22303	1	淘宝跟借呗有关吗	淘宝消费和蚂蚁借呗
22304	0	为什么花呗是第一个付款 可为什么付款的还是工商银行	为什么花呗付不了款
22305	0	蚂蚁借呗可以延迟还款时间吗	蚂蚁借呗可以从***期改***期吗
22306	0	为什么淘宝上显示的价格跟花呗不一样	我的订单价格跟花呗价格不一样
22307	0	我的花呗还清了吗、谢谢	花呗其实还清
22308	0	蚂蚁借呗***号借款的，还款是次月***号，不是次月***号	蚂蚁借呗是一次换请好，还是分期还好
22309	0	为什么我这老显示这样子，是不是还不能开通花呗	我这号是不是以后都不能开通花呗吗
22310	0	蚂蚁借呗借***一个月还清 需要多少	蚂蚁借呗借一万一个月还多少
22311	0	花呗分期有逾期费吗	花呗负了是逾期了么
22312	1	借呗额度为啥没了	我没有借呗额度
22313	1	我的 里面没有花呗怎么变办	为什么我都没有花呗
22314	0	花呗已还款发生退货	还款后又退到花呗
22315	0	在电脑 花呗怎么还呀	花呗一次性还款怎么操作
22316	1	现在改签退回的车票钱为什么又归还给蚂蚁花呗了	我用蚂蚁花呗买的车票已经退票了 怎么还要还蚂蚁花呗
22317	0	花呗消费，银行卡消费怎么都在一起	有的商品是银行卡付款，怎么也计在花呗
22318	0	花呗提前部分还款后 可以再账单分期么	花呗分期的怎么提前换
22319	1	花呗为什么会显示身份验证失败	为什么花呗显示安全验证无法通过
22320	0	买东西用了花呗，现在不能提前还款，未出账	我的花呗账单为什么不能提前还款
22321	1	花呗支付小黄车如何退款	支付宝用花呗ofo怎么退款
22322	1	帮我花呗直接关了也可以	我需要关闭花呗
22323	0	借呗什么关	关闭我的借呗是什么原因
22324	0	花呗境外返现未返卷	花呗境外消费返现资格
22325	1	怎么现在花呗充不到话费了	怎么连话费充值都用不了花呗了]
22326	0	蚂蚁花呗十二号还款可以吗	花呗想到可以延期还款吗
22327	1	花呗大于多少可以分期还款	花呗达到多少可以分期付款手机
22328	1	我想做个可以花呗的二维码	怎么办二维码收款可以收花呗的
22329	0	借呗逾期不良影响	芝麻信用影响借呗吗
22330	0	我用了花呗***	我不小心用花呗付款
22331	0	我的借呗什么时候能用	但是上次借呗的时候也是在逾期的情况下
22332	0	我开通花呗收款了	我的花呗停了一年了怎么还不开
22333	1	蚂蚁借呗 还款日可以延迟吗	借呗能延伸还款时间吗
22334	0	花呗临时额度必须在规定时间还吗	花呗临时额度和正常额度一样吗
22335	1	如何开启花呗自动还款	怎么花呗还款自动扣款的
22336	0	蚂蚁借呗，如提前还款，***%手续费	借呗借了***.后来提前还***.剩下怎么收费
22337	0	花呗限额是多少	花呗最高借款多少
22338	1	密付不能花呗扣款么	密付能不能用花呗
22339	0	使用花呗会有短信提醒么	首次用花呗有短信提醒吗
22340	0	花呗安全认证怎么认证	蚂蚁借呗，怎么实名认证
22341	1	为什么申请的退款显示已退款，可是蚂蚁花呗还在需要还款什么情况	为什么这个订单已经退款了，花呗还有***的款要还
22342	1	花呗账单记录能删除吗	花呗纪录可以删除吗
22343	0	能禁止使用花呗吗	如何暂时禁止使用花呗
22344	0	别人怎么帮我还蚂蚁借呗	蚂蚁借呗首月用还款吗
22345	0	苹果手机游戏充值，为什么不能使用花呗了	花呗不能给游戏充值
22346	0	可以使用花呗到门店消费吗	为什么花呗不可以用来支付口碑消费
22347	0	为什么我的借呗还是不能用	为什么我的借呗呗不能用
22348	1	我为什么还不能开通花呗	为什么我的花呗不符合条件
22349	0	我想还四月的花呗账单	我的花呗九号还款
22350	0	借呗最高只能借***个月	蚂蚁借呗怎么现在只能借六个月了
22351	1	花呗分期的金额需要大于商品金额吗	我如果要花呗分期必须要达到相应金额才可以吗
22352	0	为什么我的借呗一万二的额度 一下就给我停用了	借呗额度设置下来，为什么不能设置上去了
22353	1	还剩多少花呗没还怎么查	蚂蚁花呗怎么看一共需要还多少钱
22354	0	我支付选择花呗，为什么送从银行卡扣钱	花呗付款了，为什么又付了一次钱
22355	0	花呗帐单是什么	花呗入账账单是什么意思
22356	1	花呗逾期二十天有什么影响吗	花呗逾期一两天会不会有问题
22357	0	借呗几点还	慢几个小时还借呗没事吧
22358	0	借呗以前开通了怎么现在没了	借呗开通了怎么没额度
22359	0	当时余额里有八百多用完就剩三百多了呀	我的花呗额度当时并没有因为退款而变多呀
22360	0	如果蚂蚁借呗服务不是主动还款，是自动还款会不会影响信用	怎么借呗不自动还款
22361	0	怎么才能撤出花呗	不想能花呗怎么关掉
22362	0	为什么商家收款花呗支付单笔***	商家收款，花呗怎么只能收***
22363	0	花呗最低还款计算机怎么算	***花呗最低还款
22364	0	退款的钱退回花呗。我怎么查	我的退款没有退回到花呗
22365	1	逾期两个月还了还能使用花呗吗	我的花呗逾期了现在还清了还能恢复吗
22366	0	美团电影票花呗	花呗不能用于美团团购
22367	0	我的花呗账号和支付宝账号怎么不一样	花呗和支付宝不一个账号
22368	0	蚂蚁花呗最低还款后利息是怎么算的	花呗的最低还款怎么算得
22369	0	借呗的货款证明	借呗结清证明有什么用
22370	0	我的花呗里，为什么少了***元钱	退回花呗的钱少了
22371	1	为什么我支付宝不开借呗	为什么我老是开不到蚂蚁借呗
22372	0	什么意思怎么老是扣款还说还款我也没怎么用这个花呗里面的钱	我没有贷款，怎么把我的钱都扣到花呗那里去什么意思
22373	0	我的淘宝账号和支付宝账号不是一个，为什么打开花呗一进去就是我的淘宝账号	我的支付宝实名制名下有三个支付宝账号，花呗借呗会不会一致
22374	1	花呗到期没有还款怎么办	花呗没按期还
22375	0	花呗为何在确认收货后还款	我用花呗支付的，现在花呗还是等待确认收货
22376	0	我用花呗缴纳了两次ofo的押金，但是	我的摩拜是用花呗交的押金
22377	0	我蚂蚁借呗借啦***不借啦怎么取消	怎么取消蚂蚁借呗贷款
22378	0	用花呗能打月供吗	能用花呗的手机
22379	0	花呗可以让好友代付吗	花呗有代付吗
22380	0	退出花呗咋退的	我按错了能花呗能退出吗
22381	0	花呗临时提额怎么提的	花呗临时额度怎样提升
22382	0	怎么主动申请提升借呗额度	花呗额度的提升
22383	1	为什么我花呗不提升额度	花呗额度长时间未提升
22384	0	点击【我的服务】 这里没有 花呗	这个花呗我就关掉
22385	0	这个账号可以开通蚂蚁花呗吗	我不要开通花呗，可以吗
22386	0	不消费可以开通花呗吗	我得花呗还可以开通吗
22387	0	为什么我没有境外花呗	花呗额度怎么涨的
22388	0	之前滴滴打车都可以用花呗的，就今晚	为什么蚂蚁花呗不可以滴滴打车
22389	1	蚂蚁借呗还能借钱吗	关了借呗还能重新开吗
22390	0	我有一个支付宝开通蚂蚁花呗了的 但是我已经取消了 想开通另外一个开通不了	支付宝我已经开通过花呗了
22391	1	借呗 账户还清后如何打还清证明	借呗节清证明
22392	0	***天花呗免息优惠券***号用	花呗哪有免息券
22393	1	我的花呗开户时间	花呗开通时间可以查吗
22394	0	蚂蚁借呗逾期后能正常使用吗	蚂蚁借呗能借半个月吗
22395	0	花呗已用余额	花呗 支付宝余额
22396	0	花呗最多可以分期多长时间	花呗分期 一期是多少天
22397	1	花呗的小限额，怎么设置密码	蚂蚁借呗怎么设置密码
22398	1	蚂蚁借呗需要多少信誉额度	蚂蚁借呗信誉度多少才贷款
22399	1	花呗关闭就行了	开通的花呗如何关闭
22400	1	付款不能用花呗怎么回事	用不了支付宝花呗
22401	0	为什么我的花呗不支持线下交易	我用花呗买的什么
22402	1	我的花呗一共还剩多少未还	帮忙看看我还欠花呗多少
22403	0	已开通商家花呗收钱	我的花呗收款开通了，商家收款怎么不能通过
22404	0	我的借呗前几天还有的，现在怎么没了	我前几天看到有借呗，现在怎么没有了
22405	1	我之前可以用借呗现在为什么又不能用了	为什么我以前能用借呗现在一直用不了
22406	0	花呗为负算逾期吗	花呗在***号那天还算是逾期吗
22407	1	我的手机支付宝怎么找不到蚂蚁花呗	为什么我的里面找不到花呗了
