id	label	sentence1	sentence2
13394	0	上次双十一它说我抽到了花呗分期免分期费，是在哪里查看到的	花呗我之前抽到过一张十二期免息分期的
13395	1	我是商铺 需要开通花呗收钱吗	开通花呗收款吗
13396	1	借呗活动网址	借呗活动页面
13397	0	对呀，他没有扣的款去还，但是我的银行卡是有钱的，那到时候如果没还的话，会影响的信用额度	不是，我余额宝也足够的，银行卡也也足够的，就是两个都扣了
13398	0	为什么支付宝有花呗 淘宝没显示有	支付宝花呗安全验证没有通过是什么原因
13399	1	怎么样开痛花呗	开花呗在那开
13400	0	你可以帮我查一下我花呗上的钱是怎么回事吗	你能帮查下我的花呗吗？点不进去的
13401	1	我的花呗红包无端端就不见了	花呗的红包查不到退那了
13402	1	还可以帮我开通花呗吗	可以给多一次花呗开通的机会给我吗
13403	0	花呗比比抽奖的奖励在哪里查看	花呗比比抽奖在哪
13404	0	使用花呗最低使用额度多少	花呗还有多少
13405	1	淘宝买东西使用不了支付宝和花呗	蚂蚁花呗在淘宝使用不了
13406	0	花呗的利息是五分吗	花呗逾期有利息没
13407	1	花呗逾期对以后借款有影响么	花呗逾期一天影响信用记录吗
13408	0	显示的是没绑定银行卡不能使用花呗	已经绑定银行卡了，花呗
13409	0	我本来开通了借呗。可以有几万额度的.后来身份证过期了	我身份证过期，更新了怎么借呗还没有额度
13410	1	花呗可以办宽带	花呗怎么交宽带费
13411	0	蚂蚁借呗占用银行	蚂蚁借呗在哪点
13412	1	今天借呗还款到期中午扣款的时间	借呗的还款扣款时间是
13413	1	花呗常事申诉	花呗我要申诉
13414	1	借呗的额度和花呗是共享的吗	借呗和花呗的额度不是通用的吗
13415	1	我用银行卡付款了扣了钱，怎么花呗还有	为何我用银行卡付款了 花呗还要我还款
13416	1	能帮我看一下我一共用花呗花了多少钱吗	我差多少花呗的钱
13417	0	花呗支付手机会收到短信提示吗	花呗支付多少才发短信提示
13418	0	我现在的支付宝账户和花呗账户不一样	花呗账户和淘宝账户不一样
13419	0	花呗开通以后长时间不用会关闭吗	开通花呗，如果延时时间会怎么样
13420	1	用了花呗是会自动还款吗？谢谢	花呗还款日到期能自动还款吗
13421	1	怎样看花呗里面的余额	怎么知道花呗余额的多少
13422	1	我的借呗忘还了，逾期一天才还，有什么影响不	借呗逾期一个礼拜有多大的影响
13423	1	星期二在借呗借了钱，***天时间。什么时候还	蚂蚁借呗当月借款什么时候还
13424	0	怎么看借呗有没有还款	借呗记录怎么打印
13425	1	蚂蚁借呗！今天借***的话什么时候还	借呗的钱啥时候还
13426	1	花呗还款日期可以延期吗	怎么花呗申请延期还款
13427	0	下个月还款时候，花呗负数，一样可以申请分期的吧	蚂蚁花呗的临时额度可以分期还款吗
13428	1	为什么开通花呗绑定银行卡不行	花呗绑定卡了还不能用
13429	1	新注册账号没有花呗	新号没有蚂蚁花呗额度
13430	1	蚂蚁花呗，关闭	卖家怎么关闭花呗支付
13431	0	一天能用几次花呗	花呗每个月能提额几次
13432	0	为什么花呗调降	为什么我的花呗用超了
13433	1	说的花呗还款是几号还	我刚才用花呗买东西了，今天是四号，应该几号还款
13434	0	我开通的花呗收款为什么每次别人只能付款***元	我为什么开通不老花呗
13435	1	我重新申请花呗	如何能重新启动花呗
13436	0	如果银行卡挂失了，花呗还可以在里面扣钱吗	花呗自动扣款还能退回银行卡里吗
13437	0	蚂蚁花呗分期付款，如果分三期，但是第二个月全部付清了，那第三期还要手续费吗	花呗分期还款免手续费
13438	1	支付宝上借呗遇到骗子怎么办	我的借呗怎么骗子可以调整
13439	1	我花呗额度怎么一直都是冻结的	我的花呗额怎么被冻结了
13440	1	这个支付宝账号花呗关闭了，怎么开通下挂支付宝账号的花呗	同一个身份证的支付宝账号一个关闭花呗以后另一个怎么开通
13441	0	有一个***元的宝贝，支付的时候用的是花呗，但是你们退款分退回余额*** 花呗是***元，我***号就将花呗所有的钱全部还清了的	我***月***号花呗分期了一笔***的订单，后或确认后卖家返还了***到花呗余额，但是我下月还款的金额里还包含这***的分期
13442	0	电脑端开通信用卡和花呗收款	个人如何开通信用卡与花呗收款
13443	1	如何开通商家收钱码花呗信用卡功能	花呗收款吗开通之后什么时候能支持花呗信用卡收款
13444	1	花呗支付错误怎么退款	花呗付款给商家后想退款怎么办
13445	0	蚂蚁借呗没有车，怎么完善信息	借呗哪里完善信息
13446	1	水电费可以使用花呗吗	花呗可以用来缴纳水电费么
13447	0	让别人帮忙还花呗时怎么隐藏真实姓名	怎么隐藏支付宝花呗
13448	1	借呗还款日是几天	借呗，***号借，几号还
13449	0	我要还花呗款怎么也还不了钱，不会还钱	我开通了蚂蚁花呗 但是要开通粤宝自动还款
13450	0	借呗还款后可以再借吗	借呗提前还款后还能继续借么
13451	1	我不想用花呗付款能改吗	花呗买的东西可以改付款方法吗
13452	0	为啥我一点花呗！它就让我拿另一个手机号上	为什么我点花呗他就让我出现另一个支付宝账户
13453	1	借呗申请时每次都说人太多	今天申请蚂蚁借呗，都是每天申请的人多，叫你明天在来
13454	1	借呗如果添加在信用足迹	花呗提前 信用足迹
13455	0	蚂蚁借呗怎么样延长还款时间	借呗怎么更改还款时间
13456	1	借呗还款红包怎么不能用	我有一个借呗还款红包为什么用不了
13457	0	花呗额度变负数还款必须一次还全款吗	还款后花呗额度会补上吗
13458	1	我的蚂蚁花呗每天只能消费***	为什么我的花呗一次只能最多消费***
13459	1	我的蚂蚁借呗逾期了	蚂蚁借呗逾期还会怎样
13460	1	申请花呗收钱码时，提示不符合申请条件	暂不符合开通花呗收款条件
13461	1	借呗能否提前一天还款不	我如果只使用俩天，可以用借呗提前还款吗
13462	1	我借呗逾期一天有什么影响吗	借呗逾期一天会不会很严重
13463	0	去哪里设置借呗还款方式	借呗通过什么方式通知还款
13464	0	身份证过期，没有银行卡，怎么还花呗	我的花呗已还款了，银行卡也扣款了，为什么花呗还显示没有还款
13465	1	花呗分期付款应该怎么操作	怎么花呗分期
13466	1	蚂蚁借呗，可以开通吗	可以强开借呗吗
13467	1	花呗不能分期，没有分期的选项	分期花呗为什么不行
13468	1	为什么花呗最近不能用***彩票	花呗怎么不能买彩票了阿
13469	0	游戏充值 用了花呗几次就不能使用了 为什么	花呗不能充值点券
13470	1	支付宝花呗可以分期几次	花呗分期可以分几笔
13471	1	花呗的交易记录，如何下载	看不到花呗的交易记录
13472	1	说暂时无法开通花呗	我开通不了花呗
13473	1	我有十三星，能不能开通借呗	能试试我的借呗可以开通吗
13474	1	淘宝跟借呗有关吗	淘宝消费和蚂蚁借呗
13475	0	花呗分期退款了手续费还收吗	花呗退款 手续费
13476	1	为什么我的花呗额度从***降到了***	为什么我的花呗额度下调
13477	0	为什么花呗是第一个付款 可为什么付款的还是工商银行	为什么花呗付不了款
13478	0	今天用了借呗，什么时候需要还款	借呗逾期最晚什么时候还
13479	1	花呗收款怎么不能用	开通了花呗收钱，为什么顾客不能用
13480	0	借呗还没有还清	借呗有没有短信提醒
13481	0	我的花呗还清了吗、谢谢	花呗其实还清
13482	0	银行卡跟花呗自动还款	花呗还款是自动从绑定的银行卡扣吗
13483	0	同一个人认证的身份，两个不同的支付宝账号，花呗能不能公用	两个实名支付宝 只能一个账户使用借呗吗
13484	0	为什么我这老显示这样子，是不是还不能开通花呗	我这号是不是以后都不能开通花呗吗
13485	0	蚂蚁借呗借***一个月还清 需要多少	蚂蚁借呗借一万一个月还多少
13486	1	花呗衣服密码忘记了	我的花呗支付密码不记得了怎么办
13487	0	蚂蚁花呗退款后怎么到账	如何确定花呗退款到账
13488	1	借呗额度为啥没了	我没有借呗额度
13489	1	我的 里面没有花呗怎么变办	为什么我都没有花呗
13490	0	我的花呗可以申请分期还款吗	点了分***期 钱从花呗一次性扣的
13491	1	我的花呗怎么没啦	花呗我的怎么没有
13492	1	开通花呗没用需要手续费吗	我没有用花呗，要不要收费
13493	1	现在改签退回的车票钱为什么又归还给蚂蚁花呗了	我用蚂蚁花呗买的车票已经退票了 怎么还要还蚂蚁花呗
13494	0	花呗临时额度何时到期	花呗临时额度失效是不是必须还
13495	1	花呗为什么会显示身份验证失败	为什么花呗显示安全验证无法通过
13496	0	余额还借呗有没有额度限制	支付宝余额还款借呗，有没有金额限制
13497	1	花呗因工作繁忙没有及时还清被冻结，急用怎么开	花呗被冻结怎么开
13498	1	我的美团外卖用不了花呗	美团支付无法用花呗呀
13499	1	花呗支付小黄车如何退款	支付宝用花呗ofo怎么退款
13500	1	帮我花呗直接关了也可以	我需要关闭花呗
13501	1	支付宝花呗可以冲q币吗	蚂蚁花呗q币
13502	0	我现在退款了，那花呗要扣手续费吗	我的花呗退款了还产生了费用
13503	0	花呗境外返现未返卷	花呗境外消费返现资格
13504	0	花呗借款后，在次月还款有利息吗	还款蚂蚁花呗还有利息
13505	1	怎么现在花呗充不到话费了	怎么连话费充值都用不了花呗了]
13506	1	花呗退款后还要付手续费吗	花呗分期付款之后退货了手续费还收吗
13507	1	花呗大于多少可以分期还款	花呗达到多少可以分期付款手机
13508	1	我想做个可以花呗的二维码	怎么办二维码收款可以收花呗的
13509	1	一般是默认花呗	一般是默认花呗的
13510	1	花呗冻结可以申请开通吗	我的花呗冻结能开通吗
13511	1	借呗还款额度会还原吗	借呗还款后额度能恢复嚒
13512	1	借呗也不显示了	我为什么不显示蚂蚁借呗
13513	0	蚂蚁借呗怎么才能借一个月	蚂蚁借呗可以借呗一个月吗
13514	0	如果对方不接受花呗就不能用	我的花呗还款不能用
13515	1	如何开启花呗自动还款	怎么花呗还款自动扣款的
13516	1	借呗借不了。到底起什么作用	蚂蚁借呗为什么贷款不了
13517	1	花呗怎么向卖家申请退款	用花呗付款后可以申请退款吗
13518	0	我的花呗是什么时候使用的	蚂蚁花呗的临时额度，如果用了，什么时候
13519	1	密付不能花呗扣款么	密付能不能用花呗
13520	0	花呗安全认证怎么认证	蚂蚁借呗，怎么实名认证
13521	1	为什么申请的退款显示已退款，可是蚂蚁花呗还在需要还款什么情况	为什么这个订单已经退款了，花呗还有***的款要还
13522	1	花呗账单记录能删除吗	花呗纪录可以删除吗
13523	1	为什么我的花呗暂时不能使用	就是我的花呗，为什么用不了了
13524	0	给我开通借呗额度	我这个借呗怎么额度提升不了
13525	0	可以给我调高借呗吗	蚂蚁借呗可以借***年
13526	1	顾客用花呗我需要掏手续费吗	对方使用花呗购买我方产品，需要扣除我方***%手续费吗
13527	1	我也怎么查是不是花呗付款	如何查看是否为花呗付款
13528	1	如果花呗用的额度过大 ，可以分期吗	支付宝上面的花呗可以每个月分期吗
13529	0	已经开通信用卡花呗支付扫码用不见信用卡	花呗不是信用卡吗相当于
13530	1	允许花呗访问通讯录还是不行	我的花呗为啥不能授权访问通讯录
13531	1	蚂蚁借呗还款迟几天	借呗每月最迟几号还
13532	1	我为什么还不能开通花呗	为什么我的花呗不符合条件
13533	0	淘宝什么时候才能用花呗	花呗什么时候有这个功能的
13534	1	怎么查看***月份花呗还款金额	怎么查询花呗每个月的还款金额
13535	1	我为什么不能开通花呗了	我都符合条件为什么开通不了花呗
13536	1	花呗分期的金额需要大于商品金额吗	我如果要花呗分期必须要达到相应金额才可以吗
13537	0	我的借呗必须一次还完么	我的借呗这个月还了吗
13538	1	没使用过花呗现在为什么无法使用了	我的花呗为什么不能用了 什么原因
13539	0	无法收花呗	能收花呗吗
13540	0	如果退款到账直接恢复花呗额度，那我的分期是不是自动作废了	我有分期付款的单子但没有付款，我想先咨询下，如果商品不满意退款，花呗分期会怎么退
13541	0	为什么我用支付宝用的钱，最后是用花呗支付的，而且我的银行卡里扣了钱，花呗支付也欠了钱	点解在我支付宝扣处了，花呗又扣我的支付宝
13542	1	我想查询一下我用花呗支付的什么商品	从哪里可以查询商品是用蚂蚁花呗买的
13543	1	花呗的自动还款扣去的是余额宝里的钱嘛	余额宝有钱到了花呗还款日就可以自动还款了吗
13544	1	花呗逾期二十天有什么影响吗	花呗逾期一两天会不会有问题
13545	0	借呗几点还	慢几个小时还借呗没事吧
13546	1	为什么借呗程序不显示	为什么页面上不显示借呗
13547	0	用支付宝余额还花呗需要验证手机号码吗	花呗付款为什么要手机验证码
13548	1	信用额度多少才可以使用花呗	信用达到多少能开通花呗
13549	0	当时余额里有八百多用完就剩三百多了呀	我的花呗额度当时并没有因为退款而变多呀
13550	0	蚂蚁借呗那里说的提前还款收取还款	借呗不能提前还单期的款吗
13551	0	为什么我现在还没有花呗	在我的那里没有花呗
13552	0	为什么商家收款花呗支付单笔***	商家收款，花呗怎么只能收***
13553	0	退款的钱退回花呗。我怎么查	我的退款没有退回到花呗
13554	0	蚂蚁借呗，账号存在风险，接不了款怎么办	开通蚂蚁借呗存在风险
13555	0	花呗最大额度多少	花呗最低额度多少
13556	0	我的收款码，别人红包跟花呗怎么付不了	花呗红包为啥不能扫一扫付款
13557	0	借呗还款日晚上十一点还款算逾期吗	花呗到还款日期会自动还扣吗
13558	1	玩花呗余额还清了怎么还叫我还	我己还清了，怎么还显示没还清关闭不了花呗
13559	0	借呗的货款证明	借呗结清证明有什么用
13560	1	为什么我支付宝不开借呗	为什么我老是开不到蚂蚁借呗
13561	0	什么意思怎么老是扣款还说还款我也没怎么用这个花呗里面的钱	我没有贷款，怎么把我的钱都扣到花呗那里去什么意思
13562	1	顺风车能用花呗吗	花呗可以用于滴滴吗
13563	1	花呗到期没有还款怎么办	花呗没按期还
13564	1	为什么花呗显示支付了？美团显示未支付	我用花呗支付了 但是显示没有付款
13565	0	我用花呗缴纳了两次ofo的押金，但是	我的摩拜是用花呗交的押金
13566	0	怎么查看是否开通了花呗	查询是否使用花呗
13567	0	如果我花呗用了两千 但是九号只还了一千 那另一千下个月还的话有多少钱的利息	花呗分期利息是多少
13568	0	用花呗能打月供吗	能用花呗的手机
13569	0	花呗可以让好友代付吗	花呗有代付吗
13570	1	我的花呗是否已经开通	帮忙看一下我是否开通花呗
13571	0	借呗是可以强制提升额度的吗	借呗给我提升一点额度
13572	0	我怎么开通商家花呗收款	我想开通买家花呗
13573	1	为什么我花呗不提升额度	花呗额度长时间未提升
13574	0	能用花呗缴话费吗	花呗充话费减***元
13575	0	花呗每月至少还款多少 是怎么算的	花呗还款后不能使用
13576	0	这个账号可以开通蚂蚁花呗吗	我不要开通花呗，可以吗
13577	1	借呗 最长分几期	蚂蚁借呗能多分几期吗
13578	0	为什么我没有境外花呗	花呗额度怎么涨的
13579	0	查找附近支持花呗付款	花呗支持苏宁易购支付吗
13580	1	蚂蚁借呗还能借钱吗	关了借呗还能重新开吗
13581	0	我有一个支付宝开通蚂蚁花呗了的 但是我已经取消了 想开通另外一个开通不了	支付宝我已经开通过花呗了
13582	1	借呗 账户还清后如何打还清证明	借呗节清证明
13583	0	***天花呗免息优惠券***号用	花呗哪有免息券
13584	1	我的花呗开户时间	花呗开通时间可以查吗
13585	1	我想把我的花呗分期提前还了	花呗如何提前还分期还款
13586	1	花呗突然降额***元为什么	为什么原来***的花呗降低成***
13587	1	借呗红包去哪了	借呗得红包
13588	1	花呗的小限额，怎么设置密码	蚂蚁借呗怎么设置密码
13589	1	蚂蚁借呗需要多少信誉额度	蚂蚁借呗信誉度多少才贷款
13590	1	借呗怎么调整额度	借呗金额怎么调整
13591	0	为什么我的花呗绑定了卡，还是不行	花呗绑不了银行卡
13592	0	开通了花呗，收款收不了款是什么原因	二维码收款花呗开通了，现在为何打不开花呗收款功能了
13593	1	付款不能用花呗怎么回事	用不了支付宝花呗
13594	0	我需要更改花呗号码	我说的花呗号码可以改掉吗
13595	1	我的花呗一共还剩多少未还	帮忙看看我还欠花呗多少
13596	1	完善借呗信息在哪里	想完善借呗资料
13597	0	我的借呗前几天还有的，现在怎么没了	我前几天看到有借呗，现在怎么没有了
13598	1	我之前可以用借呗现在为什么又不能用了	为什么我以前能用借呗现在一直用不了
13599	0	我妹的 花呗用不了	我的花呗为什么开通不了
13600	0	我的蚂蚁借呗还款账单查询	我的借呗还款记录如何查询
13601	1	我的手机支付宝怎么找不到蚂蚁花呗	为什么我的里面找不到花呗了
13602	0	花呗属于透支消费么	花呗可以透支消费
13603	0	可以把网商贷关了吗	什么是网商贷
13604	1	什么原因淘宝无法使用花呗付款	为啥淘宝没法用花呗
13605	0	花呗使用额度不够怎么办	花呗的钱是怎么算出来的，我的额度怎么用完了
13606	0	忘记花呗是第几次分期了怎么办	花呗点到分期了怎么办
13607	1	蚂蚁借呗怎么删除已结清记录	蚂蚁借呗已接清账单怎么消除
13608	0	扣款还花呗，支付宝余额	我用花呗付款的，为什么支付宝也扣款了
13609	1	借了蚂蚁借呗！能取消借款吗	借呗钱不想借，可以取消借款吗
13610	1	花呗怎么更改绑定的手机号	怎么修改花呗手机号
13611	0	能不能更改借呗还款日期	借呗分期还款只能在还款日还当月的钱吗
13612	0	我已经把花呗的钱还了，他已经从我银行卡里面扣了钱了，为什么它显示还没有还	我没有用花呗付款，直接用的银行卡，咋还
13613	0	花呗分期可以分多少钱	花呗需要多少额度可以分期手机
13614	0	借呗已授权不能用	有借呗的页面可是不能用
13615	0	我不是咨询花呗，我咨询余额宝	花呗还款是自己从余额宝扣款
13616	1	花呗刷脸不好使	花呗刷脸一直过不了怎么办
13617	0	花呗额度能降低吗	花呗额度降了咋回事
13618	0	蚂蚁借呗可以延长期限吗	蚂蚁借呗最短借款期限
13619	0	淘宝退款成功了为什么花呗里面没有到账	花呗押金退款没有到账
13620	0	我网商贷也关闭了。额度太低了一直不涨	网商贷怎么关
13621	0	我这里又开不了，你们又无法取消这个帐号的花呗	我不开通这个花呗了
13622	0	花呗上哪些超市买东西用花呗	花呗能用超市吗
13623	0	为什么我用花呗买了东西怎么没有帐单	我用了花呗的钱怎么还上
13624	1	借呗最晚还款日期是几号	我的蚂蚁借呗还款日是什么时候
13625	1	花呗什么时候还可以开通	现在也经常在使用支付宝，大概什么时候可以开通花呗
13626	1	花呗支持邮政储蓄银行卡还款吗	花呗可以支持邮政储蓄卡吗
13627	0	为什么我的开通不了花呗收款了	为什么开通不了花呗信用卡收款
13628	0	支付宝花呗支付活动	花呗双十二有活动么
13629	0	花呗如何查看	怎么查看花呗总欠款
13630	1	无法使用花呗付款	不能使用花呗
13631	0	如果蚂蚁借呗逾期没还款会怎么样	借呗没按期还
13632	1	如何切换花呗	怎么把花呗切换账户
13633	1	一号用花呗，还是这个月九号还吗	月底用的花呗，也是下个月***号还
13634	1	可是我的花呗已经还款了，我没看到钱到哪去了，我的花呗只有***额度，但是我现在已经把款还清了，可是我的退款哪去了	我这件衣服的退款退到哪里去了，我的支付宝里面没有看到，还有蚂蚁花呗里面也没有看到
13635	1	企业店铺升级 无法使用蚂蚁花呗	店铺花呗无法使用
13636	1	花呗关闭后如何才能在另一个账号开通	同一实名认证账户关闭一个账户的花呗，另一个账户怎么开通花呗
13637	1	花呗分期额度多少	花呗分期物品需要多少额度
13638	1	我这个花呗怎么没有页面显示	为什么支付宝上显示我没有花呗
13639	1	蚂蚁借呗显示当前操作可能存在风险，为了保护你的账户安全，我们中断了你的操作	蚂蚁借呗借钱的时候提示当前交易存在风险
13640	1	要什么时候才能开始用花呗	什么时候才能用花呗
13641	1	用花呗买东西 退款成功 为什么还款还是没变	退款完，花呗的钱为什么没有减少
13642	0	花呗的手机号是之前手机已经不用了怎么办	是不是过了一号没会停用花呗
13643	0	我花呗早就还款了	花呗还款有福利
13644	1	一般积分多少才能开启花呗	开通花呗要多少信用分
13645	1	哪里登陆那花呗邮，先就q邮箱的，怎么在哪里登陆	邮箱登陆花呗怎么登陆
13646	0	密付是用花呗支付吗	花呗可以密付消费吗
13647	0	在哪里呀进去花呗分期	在哪里进入蚂蚁花呗
13648	0	如何完善花呗群聊	花呗完善资料怎么完善资料
13649	1	花呗与银行卡重复扣款，如何解决	为何花呗重复扣款
13650	1	多长时间蚂蚁花呗才可以用	多久才可以用花呗
13651	0	看一下我的花呗是否开通	花呗是否每天有限额的
13652	0	上午借呗提示我可以提升额度，我也点击确认了，可是额度还是没变	昨天晚上领了个借呗提额但是不知道如何弄
13653	0	花呗负数额度可以超出多少	额度为负数，还可以使用花呗嘛
13654	1	如何报名花呗双十一免单活动	花呗双十一免单盒子
13655	0	花呗分期，影响借呗吗	我的借呗每个月分期准时还会影响信用吗
13656	0	我经常使用支付宝，我花呗额度都***了，为什么还开通不了借呗	为什么我可以开通花呗开不了借呗
13657	0	花呗的分期倍率是多少	花呗分期付款方式，花呗的额度要多少
13658	0	需要一次性还清花呗贷款	花呗分期能提前还清吗
13659	1	花呗没有开通但是已经有消费如何还款	支付宝告知未开通花呗，但已使用花呗购物，现如何还款
13660	0	***月份花呗账单，指的是***月***日出的账单，入账时间是***月******日的，不是指***月份的消费	您***月份的花呗账单，***月***日出的，入账时间***月***
13661	0	借呗今天到期，最迟什么时候还款	一般借呗的最后还款日期是什么时候
13662	1	我借吧怎么没有额度	借呗不差钱，额度没有了
13663	0	取消蚂蚁借呗提现	蚂蚁借呗***万免费额度能提现吗
13664	1	花呗分期后一次还清，要不要手续费	花呗分期之后要是想提前把钱全还了，还用花手续费的钱嘛
13665	1	花呗可以有定制还款日期嘛	花呗还款日期能换吗
13666	1	身份证到期花呗还可以使用吗	身份证已经过期了还能使用花呗吗
13667	0	带有花呗标识的商品	花呗盒子虚拟商品
13668	0	还花呗的账号我忘了，怎么办	花呗还款忘记了怎么办
13669	0	花呗怎么显示旧手机号登录花呗	手机换号了，花呗怎么解绑
13670	0	花呗这个月有分期	蚂蚁花呗每个月长钱
13671	1	借呗有钱没还清还可以借吗	蚂蚁借呗借了第一笔没还的情况下可以借第二笔吗
13672	0	为什么支付宝绑定的建设银行，蚂蚁花呗不能用	支付宝绑定了建设银行可以还花呗不
13673	0	花呗能提前把余下的借款一次还完吗	花呗临时额度为负的，能提前还吗
13674	0	没有花呗临时额度，为什么额度是负的	花呗之前没用过临时额度，为什么现在额度是负数
13675	0	花呗的固定额度跟临时额度区别	花呗 双***临时额度
13676	0	crm能不能花呗收款	花呗收款日限额
13677	0	***.***什么时候能开通花呗	逾期的花呗还完之后什么时候能用
13678	0	借呗晚一天晚一天还款算逾期吗	我的借呗逾期***天然后还上了
13679	0	为什么有的人可以用花呗交水电费	花呗可以缴电费
13680	1	我为什么不等开通借呗	为什么我一直开通不了借呗
13681	0	什么号支持花呗	而且他支持花呗付款
13682	0	借呗能申请开通吗	怎么申请借呗
13683	1	花呗的极速退款	花呗 极速退款
13684	0	目前核实到您花呗的功能是正常的	您目前花呗功能是正常
13685	1	我的花呗冻结了？什么情况才会,这样	我的花呗怎么会显示冻结
13686	0	以用花呗付款的可以改成支付宝付款吗	花呗能扫支付宝收款码吗
13687	0	我的蚂蚁借呗***年还有***多的额度***年就没额度了	在什么借呗还进去就没有额度了
13688	1	我申请不了花呗	我的花呗开通不了
13689	0	收钱码花呗付款	花呗信用卡收钱码和普通收钱码通用吗
13690	0	花呗商家服务电话	客服电话商家花呗
13691	1	能降低蚂蚁借呗额度么	借呗能降低额度吗，或者关闭
13692	0	蚂蚁借呗额度还款成功之后为什么没有恢复额度	我蚂蚁借呗全部还了额度怎么没有恢复
13693	0	商家怎么开通花呗支付	客户不能直接扫码用花呗支付
13694	1	我的花呗额度为何降下来了	我花呗为什么降了
13695	0	为何我花呗用了钱却没有花呗还款	为何绑定卡了还是没花呗软件
13696	1	花呗逾期***一天收多少利息	花呗逾期扣除手续费多少
13697	0	花呗怎么替好友还	花呗还还少***
13698	1	退款了为啥花呗里还要还款	已经退款了，为什么还在我的花呗还款中
13699	0	换新手机怎么没有蚂蚁借呗	换新手机后，无法使用蚂蚁借呗了
13700	0	花呗充值游戏金额	花呗充值ios游戏
13701	1	花呗退款成功钱却没到账	退到花呗的钱，为什么没到账
13702	0	花呗可以支付宝支付吗	我可以继续使用花呗吗
13703	1	如果花呗没有如期还款会有什么影响	如果花呗逾期两天，会有什么后果
13704	1	花呗临时额度怎么得	临时提取花呗怎么办
13705	1	如何设置花呗还款日期	花呗还款日期调整
13706	0	饿了么花呗	花呗饿了么首单怎么没有减***元
13707	0	我去年开通了借呗，今年怎么给我取消了	我的借呗，开通了又被取消了
13708	1	借呗额度什么时候可以恢复	我的借呗额度还能不能恢复
13709	0	花呗自动从余额宝扣款，需要我自己设置吗	支付宝余额会自动还花呗吗
13710	0	闲鱼上可以用花呗嘛	买东西用不了花呗
13711	0	开通花呗扫脸为什么扫不了	商家开通花呗为何买家用不了
13712	0	负面影响借呗不	我的负面影响是花呗吗
13713	0	如果分期钱未还完，还可以用花呗吗	花呗分期下个月还能用嘛
13714	1	花呗分期大于额度怎么办	想用蚂蚁花呗分期付款商品额度不够怎么办
13715	1	能给我把借呗恢复吗？急用钱	蚂蚁借呗还能恢复使用吗
13716	0	花呗逾期过 但现在还了 对我的信用有影响吗	花呗分期会不会影响影响信用
13717	0	当天消费花呗，可以当天还款吗	花呗可以拖期还款吗
13718	1	我什么时候可以开通支付宝花呗	花呗何时能开通
13719	1	我的花呗充不了话费怎么回事	为什么 ┃ 花呗，不能充话费了
13720	1	花呗我有个***元红包，怎么没有抵用我下个月要还***元吗	为什么没使用我的花呗红包
13721	1	花呗可以超透支	花呗用完了，还可以透支是什么意思
13722	1	刚才交的话费用花呗交的。能退款吗	我用花呗充了五十话费，我充错了，能退回来吗
13723	1	定金用余额宝，尾款可以用花呗吗	预售尾款可以用花呗吗
13724	1	退款金额回到花呗，但是还款金额不变是怎么回事	退款***，可是花呗还款里面还有这个钱怎么回事
13725	0	蚂蚁借呗是通过什么自动还款	蚂蚁借呗怎样操作主动还款
13726	0	花呗额度是多久更新一次	什么时候更新蚂蚁花呗额度
13727	1	花呗银行卡绑定不上去	我怎么卡绑不了花呗
13728	1	线下支付花呗费率	花呗付账收服务费吗
13729	0	分期***的商品要花呗多少额度	我的花呗分期额度是多少
13730	0	已全部还完的蚂蚁借呗如何查看还款记录	蚂蚁借呗的还款记录怎么查看
13731	0	花吧怎么取消	怎么把花呗短信通知取消
13732	1	花呗 刷脸多次失败	花呗刷脸一直刷不上
13733	1	我的支付宝里面的花呗账户和支付宝账号不一样	支付宝账号和花呗不是同一号码
13734	1	花呗逾期了三百，逾期六天要多少利息	花呗逾期一天***块利息是多少
13735	1	花呗晚两天还款，会对信用有影响吗	花呗还了最低后 剩下的不及时还 会影响个人信用吗
13736	0	花呗的分期我想提前付清	我在花呗可以分期吗
13737	0	如何取消了分期花呗	花呗上怎样取消分期付款
13738	0	我用花呗付款然后钱退到那里	花呗退回的钱在那里用的
13739	0	我分期花呗已逾期还款了	花呗***号还 我不想分期***号可以一次还完
13740	1	我想把这边的蚂蚁花呗移到另一个账户可以吗	我的花呗可以转移到我另一个支付宝账户吗
13741	1	蚂蚁借呗页面找不到了	找不着蚂蚁借贝
13742	0	支付宝手机号码更换了怎么花呗还是以前的手机号码	我以前手机账号，现在我以前手机号不用了，然后现在是新手机号，为什么我现在用不了花呗
13743	0	只能使用花呗	花呗只能在指定店消费吗
13744	1	我现在要还借呗可是银行卡额度上限了怎么办	银行卡有月限额度无法还借呗怎么办
13745	1	查看我的花呗是不是开通了	怎么查询自己的身份证下是否开通了花呗
13746	1	蚂蚁借呗***号提多久还	蚂蚁借呗借完多久能还款
13747	1	花呗借呗设计最低还款哪里设计	花呗怎么自动按最低额还款
13748	1	怎么查询花呗支付清单	要查询【花呗】中【查看账单】
13749	1	花呗积分兑换的礼品在哪儿查看	花呗积分兑换的东西在哪里查，很多天了，我没收到东西
13750	1	为什么我的借呗几个月都不升	我为什么蚂蚁借呗一直不加
13751	0	我不会用的花呗	我花呗啥不能用了
13752	1	关闭花呗另外账户什么时候可以开通	花呗关闭后另一个账户多久能开通花呗
13753	0	没有蚂蚁积分会影响借呗吗	花呗积分花掉对额度有影响吗
